坐標x,坐標y,調查日期（yyyymmdd）,物種類別（綱）,物種名稱（學名或中文名）,數量,調查者,鑑定者,調查法,不準度,其他
121.62111,25.08679,20190608,木蘭綱,Machilus zuihoensis,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.62111,25.08679,20190608,木蘭綱,Machilus zuihoensis,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,真蕨綱,Lygodium japonicum,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,真蕨綱,Blechnum orientale,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,木蘭綱,Mallotus japonicus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,木蘭綱,Ficus subpisocarpa,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,真蕨綱,Pteris fauriei,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,真蕨綱,Nephrolepis cordifolia,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.62111,25.08679,20190608,木蘭綱,Ficus ampelas,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.62111,25.08679,20190608,木蘭綱,Ficus ampelas,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,百合綱,Bambusa oldhamii,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,百合綱,Setaria palmifolia,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,木蘭綱,Ipomoea cairica,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.62104,25.08674,20190608,木蘭綱,Schefflera octophylla,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,真蕨綱,Cyclosorus subaridus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,木蘭綱,Lepidagathis formosensis,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,百合綱,Oplismenus compositus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,真蕨綱,Lindsaea orbiculata var.,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,真蕨綱,Cyathea podophylla,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,木蘭綱,Ainsliaea latifolia henryi,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,木蘭綱,Melastoma septemnervium,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.621059,25.086802,20190608,百合綱,Rohdea japonica,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Lindsaea orbiculata,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Cyclosorus triphyllus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Cocculus orbiculatus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,百合綱,Murdannia keisak,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Angiopteris lygodiifolia,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Diplazium donianum,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Rubus corchorifolius,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Urceola rosea,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Pueraria lobata thomsonii,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Diospyros eriantha,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Helicia formosana,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Tectaria harlandii,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Lasianthus wallichii,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,百合綱,Arenga tremula,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,百合綱,Miscanthus floridulus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,百合綱,Digitaria ciliaris,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,百合綱,Alpinia zerumbet,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61364,25.08565,20190608,木蘭綱,Saurauia tristyla oldhamii,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61364,25.08565,20190608,木蘭綱,Ficus fistulosa,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Pteris semipinnata,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Maesa perlaria formosana,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Mussaenda pubescens,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Lemmaphyllum microphyllum,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190608,木蘭綱,Macaranga tanarius,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Dicranopteris linearis,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,百合綱,Alocasia odora,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190608,木蘭綱,Machilus zuihoensis,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Lygodium japonicum,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Athyrium? japonicum,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Ficus subpisocarpa,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Nephrolepis cordifolia,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Ficus ampelas,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Ipomoea cairica,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Microlepia speluncae,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61364,25.08565,20190608,木蘭綱,Schefflera octophylla,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61364,25.08565,20190608,木蘭綱,Schefflera octophylla,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61364,25.08565,20190608,木蘭綱,Schefflera octophylla,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190608,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190608,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190608,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190609,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190610,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190611,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190612,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190613,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190614,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.61356,25.08565,20190615,木蘭綱,Psychotria rubra,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Bidens pilosa radiata,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Lindera megaphylla,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Cyclosorus subaridus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Morus australis,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Melicope semecarpifolia,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,百合綱,Oplismenus compositus,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Vernicia fordii,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Machilus thunbergii,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,真蕨綱,Cyathea podophylla,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
121.613128,25.084903,20190608,木蘭綱,Ainsliaea latifolia henryi,1,甘保羅,甘保羅,穿越線,<25公尺,植物數量大於0表示該地有調查到此物種，並非該物種的族群量
